Date,Time,Open,High,Low,Close,Volume
2015.04.15,00:00,1.47804,1.48530,1.47008,1.48409,150129
2015.04.16,00:00,1.48401,1.49698,1.48120,1.49338,165129
2015.04.17,00:00,1.49338,1.50533,1.49160,1.49575,146953
2015.04.20,00:00,1.49549,1.49835,1.48876,1.49057,129689
2015.04.21,00:00,1.49056,1.49727,1.48560,1.49255,136956
2015.04.22,00:00,1.49255,1.50794,1.49133,1.50355,151619
2015.04.23,00:00,1.50353,1.50698,1.49594,1.50562,149787
2015.04.24,00:00,1.50558,1.51876,1.50271,1.51839,143430
2015.04.27,00:00,1.51791,1.52611,1.51068,1.52370,130633
2015.04.28,00:00,1.52370,1.53426,1.51756,1.53385,148543
2015.04.29,00:00,1.53385,1.54981,1.53274,1.54367,180981
2015.04.30,00:00,1.54367,1.54919,1.53036,1.53510,186892
2015.05.01,00:00,1.53507,1.53971,1.51140,1.51465,133321
2015.05.04,00:00,1.51379,1.51746,1.50899,1.51187,127270
2015.05.05,00:00,1.51189,1.52178,1.50889,1.51814,153653
2015.05.06,00:00,1.51814,1.52911,1.51498,1.52438,176337
2015.05.07,00:00,1.52455,1.52751,1.51633,1.52451,189004
2015.05.08,00:00,1.52431,1.55222,1.52334,1.54396,212836
2015.05.11,00:00,1.54414,1.56128,1.53928,1.55858,142737
2015.05.12,00:00,1.55855,1.57101,1.55571,1.56684,143850
2015.05.13,00:00,1.56685,1.57687,1.56331,1.57449,157330
2015.05.14,00:00,1.57452,1.58146,1.57279,1.57751,140653
2015.05.15,00:00,1.57751,1.58083,1.57012,1.57237,138938
2015.05.18,00:00,1.57379,1.57446,1.56377,1.56518,118634
2015.05.19,00:00,1.56524,1.56694,1.54462,1.55123,150673
2015.05.20,00:00,1.55123,1.55876,1.54720,1.55346,170173
2015.05.21,00:00,1.55343,1.56996,1.55249,1.56616,148189
2015.05.22,00:00,1.56616,1.56893,1.54597,1.54825,151132
2015.05.25,00:00,1.54694,1.55071,1.54561,1.54686,74456
2015.05.26,00:00,1.54697,1.54749,1.53535,1.53839,151081
2015.05.27,00:00,1.53841,1.54370,1.53008,1.53515,145783
2015.05.28,00:00,1.53525,1.53853,1.52603,1.53138,149024
2015.05.29,00:00,1.53135,1.53418,1.52362,1.52840,139391
2015.06.01,00:00,1.52918,1.53042,1.51699,1.52003,139815
2015.06.02,00:00,1.52003,1.53669,1.51793,1.53423,151232
2015.06.03,00:00,1.53429,1.53747,1.52505,1.53394,147008
2015.06.04,00:00,1.53395,1.54410,1.53035,1.53626,142101
2015.06.05,00:00,1.53611,1.53697,1.51899,1.52732,151895
2015.06.08,00:00,1.52547,1.53638,1.52210,1.53475,123782
2015.06.09,00:00,1.53479,1.53888,1.52571,1.53838,142139
2015.06.10,00:00,1.53839,1.55534,1.53686,1.55287,164381
2015.06.11,00:00,1.55281,1.55337,1.54211,1.55167,131947
2015.06.12,00:00,1.55165,1.55975,1.54663,1.55536,142573
2015.06.15,00:00,1.55477,1.56135,1.54873,1.56003,120873
2015.06.16,00:00,1.56009,1.56536,1.55416,1.56468,125044
2015.06.17,00:00,1.56468,1.58467,1.56252,1.58312,146646
2015.06.18,00:00,1.58313,1.59301,1.58055,1.58777,149417
2015.06.19,00:00,1.58782,1.58962,1.58351,1.58747,106766
2015.06.22,00:00,1.58695,1.59095,1.58048,1.58229,111365
2015.06.23,00:00,1.58229,1.58309,1.57085,1.57288,129447
2015.06.24,00:00,1.57294,1.58024,1.56668,1.57050,127039
2015.06.25,00:00,1.57050,1.57699,1.56764,1.57471,119171
2015.06.26,00:00,1.57479,1.57668,1.57082,1.57370,112233
2015.06.29,00:00,1.56889,1.57887,1.56622,1.57362,177401
2015.06.30,00:00,1.57373,1.57750,1.56928,1.57116,153412
2015.07.01,00:00,1.57133,1.57343,1.55879,1.56159,135042
2015.07.02,00:00,1.56164,1.56398,1.55635,1.56072,115372
2015.07.03,00:00,1.56073,1.56435,1.55551,1.55601,99268
2015.07.06,00:00,1.55445,1.56282,1.55318,1.56035,130810
2015.07.07,00:00,1.56030,1.56090,1.54133,1.54613,149949
2015.07.08,00:00,1.54612,1.54669,1.53298,1.53605,143014
2015.07.09,00:00,1.53605,1.54202,1.53433,1.53785,129304
2015.07.10,00:00,1.53785,1.55508,1.53637,1.55136,140019
2015.07.13,00:00,1.54922,1.55889,1.54807,1.54858,134138
2015.07.14,00:00,1.54861,1.56386,1.54506,1.56360,132902
2015.07.15,00:00,1.56360,1.56754,1.55765,1.56376,135663
2015.07.16,00:00,1.56379,1.56500,1.55602,1.56077,136737
2015.07.17,00:00,1.56080,1.56727,1.55546,1.55844,102726
2015.07.20,00:00,1.55853,1.56272,1.55378,1.55600,97912
2015.07.21,00:00,1.55604,1.55903,1.55289,1.55531,116658
2015.07.22,00:00,1.55528,1.56470,1.55455,1.56124,117914
2015.07.23,00:00,1.56124,1.56705,1.55010,1.55118,125219
2015.07.24,00:00,1.55119,1.55258,1.54665,1.55005,101772
2015.07.27,00:00,1.55104,1.55948,1.54904,1.55585,122153
2015.07.28,00:00,1.55585,1.56278,1.55279,1.56128,117340
2015.07.29,00:00,1.56133,1.56896,1.55876,1.55964,124236
2015.07.30,00:00,1.55951,1.56430,1.55624,1.56002,120685
2015.07.31,00:00,1.56002,1.56779,1.55490,1.56172,143093
2015.08.03,00:00,1.56298,1.56446,1.55651,1.55856,118757
2015.08.04,00:00,1.55848,1.56335,1.55577,1.55619,134047
2015.08.05,00:00,1.55612,1.56510,1.55260,1.56009,138540
2015.08.06,00:00,1.56009,1.56366,1.54668,1.55122,112931
2015.08.07,00:00,1.55120,1.55452,1.54245,1.54853,129892
2015.08.10,00:00,1.54836,1.56058,1.54581,1.55912,102557
2015.08.11,00:00,1.55905,1.56155,1.55552,1.55701,131424
2015.08.12,00:00,1.55697,1.56600,1.55339,1.56100,145108
2015.08.13,00:00,1.56102,1.56366,1.55730,1.56091,112067
2015.08.14,00:00,1.56086,1.56595,1.55886,1.56333,106525
2015.08.17,00:00,1.56543,1.56880,1.55788,1.55831,98942
2015.08.18,00:00,1.55828,1.57167,1.55621,1.56591,96732
2015.08.19,00:00,1.56594,1.57003,1.56349,1.56793,119011
2015.08.20,00:00,1.56793,1.57013,1.56059,1.56882,116926
2015.08.21,00:00,1.56887,1.57230,1.56576,1.56785,130762
2015.08.24,00:00,1.56768,1.58028,1.56302,1.57743,207609
2015.08.25,00:00,1.57743,1.58187,1.56813,1.56861,174631
2015.08.26,00:00,1.56868,1.57197,1.54526,1.54616,170593
2015.08.27,00:00,1.54616,1.55088,1.53699,1.54018,132475
2015.08.28,00:00,1.54018,1.54428,1.53352,1.53870,120730
2015.08.31,00:00,1.53923,1.54366,1.53393,1.53435,89323
2015.09.01,00:00,1.53435,1.54080,1.52997,1.53031,119589
2015.09.02,00:00,1.53032,1.53255,1.52641,1.52982,109587
2015.09.03,00:00,1.52978,1.53131,1.52190,1.52564,97602
2015.09.04,00:00,1.52568,1.52719,1.51642,1.51672,98404
2015.09.07,00:00,1.51763,1.52884,1.51711,1.52703,90164
2015.09.08,00:00,1.52695,1.54124,1.52685,1.53950,91914
2015.09.09,00:00,1.53950,1.54042,1.53496,1.53660,90975
2015.09.10,00:00,1.53675,1.54761,1.53386,1.54433,141445
2015.09.11,00:00,1.54444,1.54617,1.53998,1.54267,118691
2015.09.14,00:00,1.54262,1.54708,1.53726,1.54255,99273
2015.09.15,00:00,1.54255,1.54571,1.53295,1.53424,94659
2015.09.16,00:00,1.53431,1.55284,1.53300,1.54890,106224
2015.09.17,00:00,1.54889,1.56277,1.54861,1.55890,131445
2015.09.18,00:00,1.55891,1.56588,1.55136,1.55206,126942
2015.09.21,00:00,1.55270,1.55675,1.54803,1.55061,71872
2015.09.22,00:00,1.55050,1.55288,1.53404,1.53622,77663
2015.09.23,00:00,1.53634,1.53657,1.52206,1.52441,87448
2015.09.24,00:00,1.52409,1.52887,1.52002,1.52402,103054
2015.09.25,00:00,1.52382,1.52603,1.51353,1.51799,108892
2015.09.28,00:00,1.51780,1.52410,1.51573,1.51734,102137
2015.09.29,00:00,1.51717,1.52048,1.51286,1.51501,113800
2015.09.30,00:00,1.51501,1.52134,1.51072,1.51271,111238
2015.10.01,00:00,1.51266,1.51802,1.51069,1.51294,98857
2015.10.02,00:00,1.51277,1.52374,1.51273,1.51702,117843
2015.10.05,00:00,1.51895,1.52443,1.51363,1.51447,117008
2015.10.06,00:00,1.51447,1.52427,1.51396,1.52237,92959
2015.10.07,00:00,1.52237,1.53393,1.52185,1.53169,107828
2015.10.08,00:00,1.53168,1.53719,1.52611,1.53450,110827
2015.10.09,00:00,1.53468,1.53834,1.52997,1.53229,108795
2015.10.12,00:00,1.53132,1.53730,1.53099,1.53458,86513
2015.10.13,00:00,1.53457,1.53875,1.52003,1.52467,108796
2015.10.14,00:00,1.52464,1.54942,1.52462,1.54763,112666
2015.10.15,00:00,1.54757,1.55084,1.54150,1.54525,113665
2015.10.16,00:00,1.54532,1.54861,1.54237,1.54343,96409
2015.10.19,00:00,1.54392,1.54963,1.54273,1.54630,85489
2015.10.20,00:00,1.54627,1.55059,1.54352,1.54426,91070
2015.10.21,00:00,1.54417,1.54771,1.54121,1.54172,88168
2015.10.22,00:00,1.54152,1.55071,1.53690,1.53932,122193
2015.10.23,00:00,1.53905,1.54188,1.53058,1.53087,117931
2015.10.26,00:00,1.53189,1.53818,1.53058,1.53513,98159
2015.10.27,00:00,1.53500,1.53585,1.52826,1.52983,96241
2015.10.28,00:00,1.52967,1.53471,1.52484,1.52601,115628
2015.10.29,00:00,1.52575,1.53213,1.52422,1.53087,109073
2015.10.30,00:00,1.53087,1.54674,1.53066,1.54268,121547
2015.11.02,00:00,1.54461,1.54971,1.54040,1.54149,94010
2015.11.03,00:00,1.54145,1.54450,1.53594,1.54201,94424
2015.11.04,00:00,1.54200,1.54449,1.53607,1.53845,108731
2015.11.05,00:00,1.53840,1.54013,1.52047,1.52057,116929
2015.11.06,00:00,1.52033,1.52191,1.50268,1.50478,116261
2015.11.09,00:00,1.50502,1.51280,1.50397,1.51138,90414
2015.11.10,00:00,1.51121,1.51452,1.50912,1.51175,86571
2015.11.11,00:00,1.51139,1.52206,1.51137,1.52100,89743
2015.11.12,00:00,1.52081,1.52462,1.51738,1.52318,113334
2015.11.13,00:00,1.52305,1.52629,1.51874,1.52286,95898
2015.11.16,00:00,1.52317,1.52317,1.51812,1.52008,88210
2015.11.17,00:00,1.52008,1.52384,1.51543,1.52114,94207
2015.11.18,00:00,1.52113,1.52483,1.51878,1.52352,85783
2015.11.19,00:00,1.52324,1.53355,1.52273,1.52903,92654
2015.11.20,00:00,1.52895,1.53095,1.51826,1.51875,88909
2015.11.23,00:00,1.51693,1.51964,1.51089,1.51215,88661
2015.11.24,00:00,1.51218,1.51554,1.50535,1.50784,92226
2015.11.25,00:00,1.50778,1.51359,1.50558,1.51279,90418
2015.11.26,00:00,1.51270,1.51303,1.50658,1.51005,75013
2015.11.27,00:00,1.51005,1.51057,1.50303,1.50321,71552
2015.11.30,00:00,1.50319,1.50684,1.49935,1.50543,64917
2015.12.01,00:00,1.50543,1.51253,1.50504,1.50805,79299
2015.12.02,00:00,1.50805,1.50827,1.48946,1.49504,102703
2015.12.03,00:00,1.49495,1.51588,1.49045,1.51418,137898
2015.12.04,00:00,1.51418,1.51565,1.50777,1.51023,132720
2015.12.07,00:00,1.51027,1.51144,1.50443,1.50543,87118
2015.12.08,00:00,1.50537,1.50609,1.49566,1.50063,98547
2015.12.09,00:00,1.50057,1.51913,1.50042,1.51782,108182
2015.12.10,00:00,1.51757,1.52019,1.51108,1.51590,103552
2015.12.11,00:00,1.51582,1.52397,1.51252,1.52214,100683
2015.12.14,00:00,1.52277,1.52303,1.51074,1.51407,107299
2015.12.15,00:00,1.51408,1.51847,1.50293,1.50349,113449
2015.12.16,00:00,1.50344,1.50986,1.49585,1.50020,133191
2015.12.17,00:00,1.49986,1.50078,1.48648,1.48967,116957
2015.12.18,00:00,1.48953,1.49497,1.48801,1.48801,112166
2015.12.21,00:00,1.48953,1.49291,1.48773,1.48845,95403
2015.12.22,00:00,1.48802,1.49076,1.48051,1.48265,90614
2015.12.23,00:00,1.48247,1.49002,1.48188,1.48686,85389
2015.12.24,00:00,1.48679,1.49446,1.48494,1.49258,58301
2015.12.28,00:00,1.48955,1.49348,1.48737,1.48792,63301
2015.12.29,00:00,1.48756,1.49130,1.47853,1.48128,74024
2015.12.30,00:00,1.48120,1.48485,1.47925,1.48126,76083
2015.12.31,00:00,1.48147,1.48441,1.47325,1.47331,64328
2016.01.04,00:00,1.47307,1.48157,1.46628,1.47133,112468
2016.01.05,00:00,1.47118,1.47252,1.46381,1.46737,97829
2016.01.06,00:00,1.46728,1.46815,1.46019,1.46285,121748
2016.01.07,00:00,1.46278,1.46403,1.45330,1.46164,130798
2016.01.08,00:00,1.46147,1.46451,1.45059,1.45167,128648
2016.01.11,00:00,1.45234,1.46039,1.44941,1.45416,107416
2016.01.12,00:00,1.45407,1.45600,1.43519,1.44464,115523
2016.01.13,00:00,1.44437,1.44757,1.43806,1.44055,122675
2016.01.14,00:00,1.44045,1.44449,1.43597,1.44118,123457
2016.01.15,00:00,1.44098,1.44274,1.42514,1.42541,130416
2016.01.18,00:00,1.42457,1.43231,1.42364,1.42420,107938
2016.01.19,00:00,1.42408,1.43397,1.41289,1.41579,133904
2016.01.20,00:00,1.41553,1.42189,1.41251,1.41897,142056
2016.01.21,00:00,1.41897,1.42485,1.40807,1.42207,150778
2016.01.22,00:00,1.42206,1.43623,1.42043,1.42599,130273
2016.01.25,00:00,1.42688,1.43094,1.42234,1.42475,109555
2016.01.26,00:00,1.42475,1.43669,1.41730,1.43504,119513
2016.01.27,00:00,1.43482,1.43547,1.42296,1.42334,130865
2016.01.28,00:00,1.42309,1.44071,1.42303,1.43586,133510
2016.01.29,00:00,1.43589,1.44130,1.41491,1.42397,160030
2016.02.01,00:00,1.42490,1.44445,1.42278,1.44318,127023
2016.02.02,00:00,1.44306,1.44455,1.43260,1.44076,119632
2016.02.03,00:00,1.44083,1.46489,1.43834,1.46017,142006
2016.02.04,00:00,1.45963,1.46682,1.45294,1.45879,155819
2016.02.05,00:00,1.45879,1.45907,1.44516,1.45002,132085
2016.02.08,00:00,1.44813,1.45466,1.43516,1.44313,151618
2016.02.09,00:00,1.44313,1.45152,1.43782,1.44693,179334
2016.02.10,00:00,1.44690,1.45782,1.44381,1.45200,173896
2016.02.11,00:00,1.45202,1.45635,1.43826,1.44758,199492
2016.02.12,00:00,1.44753,1.45698,1.44430,1.45035,168313
2016.02.15,00:00,1.44807,1.45352,1.44129,1.44315,129042
2016.02.16,00:00,1.44298,1.45156,1.42763,1.43021,134321
2016.02.17,00:00,1.43001,1.43388,1.42350,1.42888,142395
2016.02.18,00:00,1.42902,1.43941,1.42564,1.43327,142960
2016.02.19,00:00,1.43320,1.44080,1.42465,1.44016,140072
2016.02.22,00:00,1.42758,1.43061,1.40571,1.41495,156166
2016.02.23,00:00,1.41496,1.41559,1.40074,1.40207,144797
2016.02.24,00:00,1.40198,1.40273,1.38781,1.39246,162533
2016.02.25,00:00,1.39246,1.39960,1.38998,1.39601,137847
2016.02.26,00:00,1.39597,1.40423,1.38536,1.38669,150219
2016.02.29,00:00,1.38555,1.39462,1.38358,1.39143,141402
2016.03.01,00:00,1.39142,1.40181,1.39041,1.39517,143006
2016.03.02,00:00,1.39519,1.40930,1.39143,1.40771,139135
2016.03.03,00:00,1.40769,1.41940,1.40326,1.41742,136315
2016.03.04,00:00,1.41740,1.42482,1.41077,1.42280,134064
2016.03.07,00:00,1.42172,1.42836,1.41339,1.42628,113444
2016.03.08,00:00,1.42618,1.42751,1.41732,1.42136,118272
2016.03.09,00:00,1.42136,1.42408,1.41772,1.42151,120026
2016.03.10,00:00,1.42151,1.43173,1.41177,1.42780,158508
2016.03.11,00:00,1.42779,1.44362,1.42542,1.43732,121606
2016.03.14,00:00,1.43650,1.43891,1.42924,1.43022,103806
2016.03.15,00:00,1.43010,1.43055,1.41386,1.41502,113470
2016.03.16,00:00,1.41499,1.42732,1.40526,1.42589,135582
2016.03.17,00:00,1.42580,1.45030,1.42212,1.44794,131703
2016.03.18,00:00,1.44796,1.45140,1.44100,1.44757,105048
2016.03.21,00:00,1.44392,1.44678,1.43652,1.43683,97894
2016.03.22,00:00,1.43685,1.43973,1.41902,1.42067,113501
2016.03.23,00:00,1.42067,1.42274,1.40821,1.41159,108162
2016.03.24,00:00,1.41142,1.41824,1.40569,1.41505,105283
2016.03.25,00:00,1.41521,1.41582,1.41088,1.41273,28778
2016.03.28,00:00,1.41268,1.42826,1.41201,1.42536,51814
2016.03.29,00:00,1.42540,1.44037,1.41949,1.43814,123710
2016.03.30,00:00,1.43814,1.44588,1.43604,1.43777,134636
2016.03.31,00:00,1.43778,1.44257,1.43256,1.43592,124401
2016.04.01,00:00,1.43586,1.43713,1.41704,1.42230,134778
2016.04.04,00:00,1.42216,1.43213,1.41907,1.42630,113418
2016.04.05,00:00,1.42627,1.42785,1.41214,1.41607,116595
2016.04.06,00:00,1.41609,1.41711,1.40050,1.41229,136488
2016.04.07,00:00,1.41225,1.41568,1.40485,1.40566,142161
2016.04.08,00:00,1.40567,1.41411,1.40404,1.41226,117942
2016.04.11,00:00,1.41138,1.42845,1.41069,1.42366,117189
2016.04.12,00:00,1.42366,1.43480,1.41962,1.42731,130625
2016.04.13,00:00,1.42733,1.42789,1.41927,1.42035,130289
2016.04.14,00:00,1.42025,1.42075,1.40902,1.41546,119242
2016.04.15,00:00,1.41547,1.42414,1.41325,1.41980,100149
2016.04.18,00:00,1.41965,1.42902,1.41310,1.42768,105536
2016.04.19,00:00,1.42763,1.44186,1.42703,1.43968,115610
2016.04.20,00:00,1.43968,1.44098,1.43297,1.43304,129988
2016.04.21,00:00,1.43297,1.44400,1.42981,1.43219,133904
2016.04.22,00:00,1.43219,1.44515,1.43137,1.44045,131839
2016.04.25,00:00,1.44615,1.45193,1.44025,1.44812,139085
2016.04.26,00:00,1.44800,1.46384,1.44787,1.45802,143593
2016.04.27,00:00,1.45802,1.46214,1.44734,1.45426,147385
2016.04.28,00:00,1.45426,1.46226,1.45226,1.46066,153175
2016.04.29,00:00,1.46062,1.46702,1.45764,1.46079,158609
2016.05.02,00:00,1.45821,1.46960,1.45821,1.46721,115987
2016.05.03,00:00,1.46717,1.47694,1.45288,1.45338,141972
2016.05.04,00:00,1.45337,1.45713,1.44613,1.44935,132214
2016.05.05,00:00,1.44925,1.45289,1.44437,1.44839,111742
2016.05.06,00:00,1.44839,1.45446,1.44146,1.44251,122475
2016.05.09,00:00,1.44133,1.44792,1.43744,1.44067,111365
2016.05.10,00:00,1.44072,1.44778,1.43884,1.44406,111401
2016.05.11,00:00,1.44405,1.44880,1.43944,1.44472,100125
2016.05.12,00:00,1.44472,1.45307,1.44058,1.44478,107758
2016.05.13,00:00,1.44477,1.44541,1.43401,1.43606,113975
2016.05.16,00:00,1.43522,1.44145,1.43321,1.44008,90385
2016.05.17,00:00,1.44009,1.45239,1.43967,1.44609,118490
2016.05.18,00:00,1.44609,1.46343,1.44029,1.45975,129065
2016.05.19,00:00,1.45975,1.46630,1.45614,1.46091,131816
2016.05.20,00:00,1.46091,1.46128,1.44855,1.44974,102738
2016.05.23,00:00,1.45024,1.45487,1.44419,1.44832,105454
2016.05.24,00:00,1.44850,1.46417,1.44737,1.46328,115143
2016.05.25,00:00,1.46317,1.47288,1.46010,1.46953,117238
2016.05.26,00:00,1.46947,1.47392,1.46401,1.46701,112017
2016.05.27,00:00,1.46701,1.46885,1.46048,1.46325,105770
2016.05.30,00:00,1.46061,1.46414,1.45874,1.46392,69961
2016.05.31,00:00,1.46392,1.47244,1.44645,1.44810,125643
2016.06.01,00:00,1.44808,1.45071,1.43859,1.44150,126275
2016.06.02,00:00,1.44150,1.44727,1.44061,1.44222,112540
2016.06.03,00:00,1.44223,1.45817,1.43988,1.45139,129609
2016.06.06,00:00,1.44602,1.44816,1.43517,1.44391,150391
2016.06.07,00:00,1.44397,1.46602,1.44347,1.45434,123783
2016.06.08,00:00,1.45438,1.46006,1.45002,1.45034,114533
2016.06.09,00:00,1.45028,1.45267,1.44469,1.44553,116690
2016.06.10,00:00,1.44553,1.44724,1.41795,1.42550,118215
2016.06.13,00:00,1.42669,1.43272,1.41147,1.42612,151778
2016.06.14,00:00,1.42659,1.42673,1.40903,1.41099,136106
2016.06.15,00:00,1.41121,1.42177,1.40915,1.42028,124380
2016.06.16,00:00,1.42022,1.42532,1.40122,1.42028,143274
2016.06.17,00:00,1.42023,1.43873,1.41989,1.43578,132538
2016.06.20,00:00,1.44696,1.47182,1.44336,1.46912,135475
2016.06.21,00:00,1.46923,1.47838,1.46160,1.46490,135028
2016.06.22,00:00,1.46485,1.47736,1.46409,1.47067,125519
2016.06.23,00:00,1.47066,1.49463,1.47013,1.48696,163008
2016.06.24,00:00,1.48645,1.50173,1.32263,1.36587,260048
2016.06.27,00:00,1.34115,1.34829,1.31207,1.32203,203383
2016.06.28,00:00,1.32204,1.34190,1.31881,1.33415,149635
2016.06.29,00:00,1.33415,1.35330,1.32865,1.34246,147997
2016.06.30,00:00,1.34249,1.34963,1.32054,1.33074,170193
2016.07.01,00:00,1.33065,1.33490,1.32441,1.32485,129207
2016.07.04,00:00,1.32461,1.33404,1.32404,1.32838,93322
2016.07.05,00:00,1.32841,1.32904,1.29994,1.30216,130427
2016.07.06,00:00,1.30216,1.30266,1.27959,1.29283,173778
2016.07.07,00:00,1.29277,1.30468,1.28752,1.29048,142870
2016.07.08,00:00,1.29048,1.30181,1.28800,1.29413,128823
2016.07.11,00:00,1.29503,1.30179,1.28499,1.29935,133338
2016.07.12,00:00,1.29935,1.32948,1.29717,1.32467,156799
2016.07.13,00:00,1.32467,1.33371,1.31336,1.31442,154194
2016.07.14,00:00,1.31440,1.34762,1.31051,1.33426,165516
2016.07.15,00:00,1.33428,1.34803,1.31313,1.31731,161281
2016.07.18,00:00,1.31952,1.33145,1.31883,1.32539,121912
2016.07.19,00:00,1.32538,1.32746,1.30737,1.31086,124259
2016.07.20,00:00,1.31086,1.32264,1.30644,1.32073,114467
2016.07.21,00:00,1.32072,1.32745,1.31554,1.32312,133568
2016.07.22,00:00,1.32313,1.32911,1.30787,1.31038,125583
2016.07.25,00:00,1.31433,1.31643,1.30946,1.31353,96291
2016.07.26,00:00,1.31352,1.31758,1.30577,1.31285,112914
2016.07.27,00:00,1.31286,1.32343,1.30721,1.32209,128755
2016.07.28,00:00,1.32209,1.32479,1.31169,1.31623,111578
2016.07.29,00:00,1.31624,1.33012,1.31480,1.32287,126105
2016.08.01,00:00,1.32255,1.32718,1.31625,1.31738,93360
2016.08.02,00:00,1.31738,1.33657,1.31715,1.33547,103342
2016.08.03,00:00,1.33541,1.33714,1.32804,1.33243,100397
2016.08.04,00:00,1.33243,1.33453,1.31022,1.31060,122121
2016.08.05,00:00,1.31046,1.31746,1.30209,1.30635,98422
2016.08.08,00:00,1.30711,1.30964,1.30274,1.30387,72810
2016.08.09,00:00,1.30387,1.30472,1.29556,1.30016,85724
2016.08.10,00:00,1.30016,1.30937,1.29911,1.30066,96846
2016.08.11,00:00,1.30065,1.30275,1.29354,1.29555,89271
2016.08.12,00:00,1.29547,1.30343,1.29033,1.29165,87375
2016.08.15,00:00,1.29205,1.29448,1.28654,1.28775,75446
2016.08.16,00:00,1.28776,1.30511,1.28758,1.30451,116592
2016.08.17,00:00,1.30451,1.30857,1.29784,1.30410,109737
2016.08.18,00:00,1.30399,1.31726,1.30320,1.31670,114761
2016.08.19,00:00,1.31665,1.31851,1.30229,1.30695,101612
2016.08.22,00:00,1.30483,1.31568,1.30340,1.31364,100096
2016.08.23,00:00,1.31364,1.32103,1.31283,1.31975,95816
2016.08.24,00:00,1.31968,1.32724,1.31609,1.32311,99507
2016.08.25,00:00,1.32309,1.32637,1.31686,1.31896,81207
2016.08.26,00:00,1.31900,1.32787,1.31217,1.31306,115483
2016.08.29,00:00,1.31092,1.31386,1.30593,1.31053,90768
2016.08.30,00:00,1.31040,1.31194,1.30594,1.30809,100122
2016.08.31,00:00,1.30809,1.31576,1.30658,1.31371,105083
2016.09.01,00:00,1.31369,1.33175,1.31279,1.32676,108971
2016.09.02,00:00,1.32671,1.33521,1.32523,1.32918,111693
2016.09.05,00:00,1.32918,1.33751,1.32881,1.33008,85039
2016.09.06,00:00,1.33007,1.34449,1.32963,1.34388,103951
2016.09.07,00:00,1.34388,1.34396,1.33190,1.33391,115155
2016.09.08,00:00,1.33391,1.33750,1.32834,1.32942,110176
2016.09.09,00:00,1.32931,1.33356,1.32390,1.32521,107095
2016.09.12,00:00,1.32618,1.33468,1.32348,1.33350,111740
2016.09.13,00:00,1.33350,1.33405,1.31673,1.31911,132788
2016.09.14,00:00,1.31910,1.32401,1.31381,1.32327,116998
2016.09.15,00:00,1.32325,1.32788,1.31796,1.32368,135109
2016.09.16,00:00,1.32368,1.32475,1.29970,1.29997,112710
2016.09.19,00:00,1.30061,1.30912,1.30036,1.30329,190658
2016.09.20,00:00,1.30322,1.30646,1.29467,1.29829,204053
2016.09.21,00:00,1.29825,1.30468,1.29456,1.30365,204296
2016.09.22,00:00,1.30379,1.31206,1.30281,1.30745,202614
2016.09.23,00:00,1.30745,1.30878,1.29145,1.29711,187818
2016.09.26,00:00,1.29630,1.29867,1.29162,1.29740,144151
2016.09.27,00:00,1.29738,1.30254,1.29367,1.30226,158677
2016.09.28,00:00,1.30226,1.30317,1.29793,1.30174,167312
2016.09.29,00:00,1.30170,1.30580,1.29540,1.29676,119966
2016.09.30,00:00,1.29676,1.30223,1.29365,1.29770,137655
2016.10.03,00:00,1.29214,1.29463,1.28170,1.28398,119968
2016.10.04,00:00,1.28392,1.28607,1.27192,1.27263,141234
2016.10.05,00:00,1.27263,1.27712,1.26855,1.27472,131210
2016.10.06,00:00,1.27465,1.27596,1.26019,1.26146,128662
2016.10.07,00:00,1.26147,1.26221,1.13001,1.24394,277003
2016.10.10,00:00,1.24103,1.24440,1.23450,1.23599,167535
2016.10.11,00:00,1.23598,1.23734,1.20896,1.21191,193470
2016.10.12,00:00,1.21192,1.23251,1.21058,1.22041,244375
2016.10.13,00:00,1.21804,1.22723,1.21327,1.22514,182923
2016.10.14,00:00,1.22515,1.22618,1.21681,1.21883,159397
2016.10.17,00:00,1.21541,1.22014,1.21364,1.21825,124825
2016.10.18,00:00,1.21825,1.23255,1.21772,1.22940,139691
2016.10.19,00:00,1.22933,1.23296,1.22539,1.22845,120432
2016.10.20,00:00,1.22807,1.22978,1.22098,1.22519,108392
2016.10.21,00:00,1.22521,1.22600,1.21711,1.22276,100857
2016.10.24,00:00,1.22160,1.22492,1.21856,1.22369,100667
2016.10.25,00:00,1.22348,1.22434,1.20821,1.21863,126182
2016.10.26,00:00,1.21846,1.22495,1.21563,1.22465,111869
2016.10.27,00:00,1.22419,1.22715,1.21493,1.21615,123974
2016.10.28,00:00,1.21656,1.22125,1.21138,1.21867,130803
2016.10.31,00:00,1.21838,1.22489,1.21437,1.22424,112178
2016.11.01,00:00,1.22412,1.22805,1.22057,1.22416,107898
2016.11.02,00:00,1.22420,1.23545,1.22208,1.23019,131261
2016.11.03,00:00,1.23038,1.24946,1.22967,1.24586,142914
2016.11.04,00:00,1.24608,1.25571,1.24489,1.25192,120307
2016.11.07,00:00,1.24557,1.24975,1.23788,1.23925,125434
2016.11.08,00:00,1.23926,1.24393,1.23610,1.23713,106841
2016.11.09,00:00,1.23745,1.25448,1.23507,1.24041,175420
2016.11.10,00:00,1.24039,1.25849,1.23773,1.25529,166753
2016.11.11,00:00,1.25530,1.26734,1.25252,1.25991,156975
